,순위,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수,구군명
3969,3970,연제문화체육공원,부산 연제구,자연관광지,공원,760,연제구
173,174,맥도생태공원,부산 강서구 공항로 500-0,자연관광지,공원,22770,강서구
24593,24419,구덕공원,부산 사상구,자연관광지,공원,10,사상구
24678,24419,명장동주민쉼터,부산 동래구,자연관광지,공원,10,동래구
1193,1194,신호공원,부산 강서구,자연관광지,공원,3505,강서구
3988,3987,아름공원,부산 기장군,자연관광지,공원,756,기장군
168,169,백운포체육공원,부산 남구 백운포로 108-0,자연관광지,공원,23481,남구
159,160,부산민주공원,부산 중구 민주공원길 19-0,자연관광지,공원,25187,중구
27470,27134,팔각공원,부산 영도구,자연관광지,공원,7,영도구
11962,11931,시랑공원,부산 북구 팽나무로8번길 69-0,자연관광지,공원,75,북구
13462,13396,양지1공원,부산 사상구,자연관광지,공원,56,사상구
25769,25273,나무누리근린공원,부산 기장군,자연관광지,공원,9,기장군
27418,27134,덕포체육공원,부산 사상구,자연관광지,공원,7,사상구
27400,27134,괴정1동정자공원,부산 사하구,자연관광지,공원,7,사하구
4808,4805,증산체육공원,부산 동구,자연관광지,공원,555,동구
140,141,민락수변공원,부산 수영구,자연관광지,공원,28293,수영구
17925,17802,월내어린이공원,부산 기장군,자연관광지,공원,26,기장군
1499,1499,토암도자기공원,부산 기장군 대변로 107-27,자연관광지,공원,2733,기장군
12094,12055,개금테마공원,부산 부산진구 백양대로208번길 0-0,자연관광지,공원,73,부산진구
114,115,화명생태공원,부산 북구,자연관광지,공원,36914,북구
115,116,대저생태공원,부산 강서구,자연관광지,공원,36831,강서구
4177,4177,윗골공원,부산 기장군,자연관광지,공원,706,기장군
11590,11591,아미르공원,부산 영도구 해양로301번길 55-0,자연관광지,공원,81,영도구
1487,1488,달맞이동산,부산 해운대구,자연관광지,공원,2746,해운대구
1376,1377,소두방공원,부산 기장군 정관중앙로 138-11,자연관광지,공원,2999,기장군
27229,27134,바람개비어린이공원,부산 기장군,자연관광지,공원,7,기장군
13449,13396,안락꽃밭공원,부산 동래구,자연관광지,공원,56,동래구
18762,18598,햇살공원,부산 해운대구,자연관광지,공원,23,해운대구
5343,5340,남천해변공원,부산 수영구,자연관광지,공원,451,수영구
4601,4600,초록공원,부산 해운대구,자연관광지,공원,597,해운대구
132,133,강서체육공원,부산 강서구 체육공원로 43-0,자연관광지,공원,30088,강서구
5300,5297,녹산수문공원,부산 강서구 낙동남로 759-0,자연관광지,공원,459,강서구
24084,23977,전포근린공원,부산 부산진구,자연관광지,공원,11,부산진구
36161,32675,햇동어린이공원,부산 기장군,자연관광지,공원,3,기장군
24038,23977,백양산동네체육공원,부산 북구,자연관광지,공원,11,북구
10672,10638,장산체육공원,부산 해운대구,자연관광지,공원,101,해운대구
675,676,을숙도공원,부산 사하구,자연관광지,공원,6191,사하구
19907,19858,와우공원,부산 해운대구,자연관광지,공원,19,해운대구
6999,6997,덕천생활체육공원,부산 북구,자연관광지,공원,261,북구
686,687,송림공원,부산 해운대구 해운대해변로 218-0,자연관광지,공원,6051,해운대구
36821,32675,해오름공원,부산 기장군,자연관광지,공원,3,기장군
21427,21065,대저생태공원청소년광장,부산 강서구,자연관광지,공원,16,강서구
17205,17105,만리산체육공원,부산 부산진구,자연관광지,공원,29,부산진구
31158,30950,물결마당공원,부산 기장군,자연관광지,공원,5,기장군
7792,7787,기장생활체육공원,부산 기장군 차성서로109번길 24-0,자연관광지,공원,206,기장군
2628,2629,화전공원,부산 강서구,자연관광지,공원,1418,강서구
7769,7757,대천천누리길,부산 북구,자연관광지,공원,208,북구
31193,30950,와치공원,부산 영도구,자연관광지,공원,5,영도구
31228,30950,기장군민체육공원,부산 기장군 체육공원1로 29-0,자연관광지,공원,5,기장군
7121,7119,유라리광장,부산 중구,자연관광지,공원,251,중구
19799,19543,우룡산공원,부산 남구,자연관광지,공원,20,남구
9612,9583,개금1배수지체육공원,부산 부산진구 복지로47번길 0-0,자연관광지,공원,129,부산진구
7884,7879,노을정휴게소,부산 사하구,자연관광지,공원,201,사하구
36973,32675,은하수공원,부산 기장군,자연관광지,공원,3,기장군
18140,18062,효암공원,부산 기장군,자연관광지,공원,25,기장군
566,567,금강공원,부산 동래구 우장춘로 155-0,자연관광지,공원,7238,동래구
2880,2879,부산항대교공원,부산 영도구 해양로15번길 0-0,자연관광지,공원,1251,영도구
15087,15076,견우공원,부산 해운대구,자연관광지,공원,41,해운대구
30179,28231,명지제1공원,부산 강서구,자연관광지,공원,6,강서구
30186,28231,돌고래분수광장,부산 기장군,자연관광지,공원,6,기장군
35426,32675,영도제5공원,부산 영도구,자연관광지,공원,3,영도구
10527,10518,명장배수지상부체육공원,부산 해운대구 명장로67번길 33-43,자연관광지,공원,104,해운대구
9598,9583,창신공원,부산 사상구,자연관광지,공원,129,사상구
6807,6802,오산공원,부산 해운대구,자연관광지,공원,279,해운대구
17234,17105,해바라기공원,부산 사하구,자연관광지,공원,29,사하구
1925,1926,금정산성다목적광장,부산 금정구,자연관광지,공원,2094,금정구
6833,6831,에덴유원지,부산 사하구 하신번영로300번길 91-0,자연관광지,공원,277,사하구
2792,2793,삼락생태공원연꽃단지,부산 사상구,자연관광지,공원,1315,사상구
21750,21600,복병산체육공원,부산 중구 샘길 10-0,자연관광지,공원,15,중구
21638,21600,민들레공원,부산 기장군,자연관광지,공원,15,기장군
1043,1044,장미원,부산 북구,자연관광지,공원,4057,북구
732,733,명지동근린공원,부산 강서구 명지오션시티7로 30-0,자연관광지,공원,5640,강서구
7716,7704,아시아드조각광장,부산 동래구,자연관광지,공원,211,동래구
994,995,청학수변공원,부산 영도구,자연관광지,공원,4254,영도구
2329,2330,철마체육공원,부산 기장군 철마로 543-0,자연관광지,공원,1690,기장군
16731,16695,다소미공원,부산 해운대구,자연관광지,공원,31,해운대구
7435,7434,송도오션파크,부산 서구 송도해변로 36-0,자연관광지,공원,228,서구
7658,7652,솔마루근린공원,부산 기장군,자연관광지,공원,214,기장군
36014,32675,99가족산책공원,부산 사하구,자연관광지,공원,3,사하구
9849,9843,별님공원,부산 기장군,자연관광지,공원,121,기장군
2178,2179,반송공원,부산 해운대구 반송순환로 100-53,자연관광지,공원,1824,해운대구
16729,16695,통일공원,부산 기장군,자연관광지,공원,31,기장군
16855,16695,담안골근린공원,부산 해운대구,자연관광지,공원,31,해운대구
32276,31312,좌천범일어린이공원,부산 동구,자연관광지,공원,4,동구
2275,2276,통일아시아드공원,부산 사하구,자연관광지,공원,1741,사하구
2273,2274,유엔조각공원,부산 남구,자연관광지,공원,1743,남구
10040,10028,양정라이온스공원,부산 부산진구,자연관광지,공원,116,부산진구
32611,31312,남산공원,부산 기장군,자연관광지,공원,4,기장군
36184,32675,초량천유아숲체험장,부산 동구 구봉북길 19-0,자연관광지,공원,3,동구
2212,2211,수정산가족체육공원,부산 동구,자연관광지,공원,1794,동구
20554,20247,희망공원,부산 해운대구,자연관광지,공원,18,해운대구
2899,2898,구덕문화공원,부산 서구,자연관광지,공원,1238,서구
16727,16695,길천근린공원,부산 기장군 길천2길 0-0,자연관광지,공원,31,기장군
16929,16891,대저생태공원중앙광장,부산 강서구,자연관광지,공원,30,강서구
743,744,녹산고향동산,부산 강서구,자연관광지,공원,5561,강서구
7249,7250,부산시민체육공원,부산 서구 망양로 61-0,자연관광지,공원,241,서구
20844,20681,백양가족공원,부산 부산진구,자연관광지,공원,17,부산진구
7301,7284,소망공원,부산 기장군,자연관광지,공원,238,기장군
7713,7704,송림공원,부산 서구,자연관광지,공원,211,서구
32803,32675,수영천레포츠공원,부산 금정구,자연관광지,공원,3,금정구
10392,10373,화명생태공원민속놀이마당,부산 북구,자연관광지,공원,107,북구
32034,31312,아시아선수촌근린공원,부산 해운대구,자연관광지,공원,4,해운대구
32800,32675,장림생태공원,부산 사하구,자연관광지,공원,3,사하구
36522,32675,개나리공원,부산 기장군,자연관광지,공원,3,기장군
2402,2401,을숙도철새공원,부산 사하구,자연관광지,공원,1620,사하구
794,794,황령산레포츠공원,부산 부산진구 진남로328번길 176-0,자연관광지,공원,5230,부산진구
16601,16473,화지공원,부산 부산진구 동평로 335-0,자연관광지,공원,32,부산진구
31896,31312,웃들공원,부산 강서구,자연관광지,공원,4,강서구
20113,19858,하늘공원,부산 영도구,자연관광지,공원,19,영도구
7424,7417,장산공원,부산 해운대구,자연관광지,공원,229,해운대구
20036,19858,서당골공원,부산 사상구 모라로192번길 0-0,자연관광지,공원,19,사상구
17251,17105,쌈지공원,부산 사하구,자연관광지,공원,29,사하구
15045,14940,죽향공원,부산 기장군,자연관광지,공원,42,기장군
15022,14940,우정공원,부산 기장군,자연관광지,공원,42,기장군
28757,28231,오름소공원,부산 중구,자연관광지,공원,6,중구
3356,3357,광안해변공원,부산 수영구,자연관광지,공원,985,수영구
14582,14544,강송정공원,부산 기장군,자연관광지,공원,45,기장군
28817,28231,수민어울공원,부산 동래구,자연관광지,공원,6,동래구
3329,3322,용호별빛공원,부산 남구 분포로 66-38,자연관광지,공원,1000,남구
28882,28231,충효공원,부산 기장군,자연관광지,공원,6,기장군
14602,14544,애솔어린이공원,부산 기장군,자연관광지,공원,45,기장군
376,377,용두산공원,부산 중구 용두산길 37-55,자연관광지,공원,10916,중구
390,391,백운포체육공원,부산 남구 백운포로 34-0,자연관광지,공원,10587,남구
37969,32675,무궁화공원,부산 기장군,자연관광지,공원,3,기장군
14641,14544,영도구민체육공원,부산 영도구 해양로301번길 17-0,자연관광지,공원,45,영도구
3296,3297,영도어울림문화공원,부산 영도구 함지로79번길 6-0,자연관광지,공원,1009,영도구
23211,23163,물빛공원,부산 기장군 모전로 29-0,자연관광지,공원,12,기장군
3281,3282,브릿지수변테마공원,부산 영도구,자연관광지,공원,1013,영도구
33493,32675,가마실공원,부산 금정구,자연관광지,공원,3,금정구
11182,11177,꽃다래공원,부산 해운대구,자연관광지,공원,89,해운대구
6147,6147,수영환경공원,부산 연제구,자연관광지,공원,343,연제구
35346,32675,백양근린공원,부산 북구,자연관광지,공원,3,북구
1758,1758,삼락습지생태원,부산 사상구,자연관광지,공원,2306,사상구
8211,8211,을숙도조각공원,부산 사하구 낙동남로1233번길 25-0,자연관광지,공원,183,사하구
8331,8312,봉래산불로초공원,부산 영도구,자연관광지,공원,179,영도구
3522,3521,동래사적공원,부산 동래구,자연관광지,공원,914,동래구
1692,1693,자성대공원,부산 동구 자성로 99-0,자연관광지,공원,2406,동구
14244,14185,삼락강변공원,부산 사상구,자연관광지,공원,48,사상구
19183,18857,연잎공원,부산 연제구,자연관광지,공원,22,연제구
333,334,동백공원,부산 해운대구 동백로 99-0,자연관광지,공원,12076,해운대구
3477,3476,강변환경공원,부산 사하구 을숙도대로 466-0,자연관광지,공원,934,사하구
14415,14303,옛골공원,부산 연제구,자연관광지,공원,47,연제구
14293,14185,연지어린이공원,부산 부산진구,자연관광지,공원,48,부산진구
23850,23163,괴정오작교체육공원,부산 사하구,자연관광지,공원,12,사하구
336,337,신평소공원,부산 기장군 일광로 582-47,자연관광지,공원,11974,기장군
14326,14303,연봉공원,부산 연제구 고분로13번길 8-0,자연관광지,공원,47,연제구
14377,14303,석대애견공원,부산 금정구,자연관광지,공원,47,금정구
5953,5951,강변공원,부산 기장군,자연관광지,공원,364,기장군
23680,23163,수미르공원,부산 중구 대교로 122-0,자연관광지,공원,12,중구
5979,5978,양정꿈동산어린이공원,부산 부산진구 양연로10번길 0-0,자연관광지,공원,360,부산진구
