,Unnamed: 0,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,구군명,주소,위도,경도
668,668,금정선원,부산 동래구 우장춘로 157-59,역사관광지,절,Dongnae-gu,부산 동래구 우장춘로 157-59,35.2094199,129.0702108
669,669,이주홍문학관,부산 동래구 금강로61번길 20-12,문화시설,전시장,Dongnae-gu,부산 동래구 금강로61번길 20-12,35.2170826,129.0744986
670,670,웨이브코랄,부산 동래구 충렬대로410번길 25-0,휴양관광지,수족관,Dongnae-gu,부산 동래구 충렬대로410번길 25-0,35.1949542,129.1024026
671,671,용문사,부산 동래구 온천천로 321-0,역사관광지,절,Dongnae-gu,부산 동래구 온천천로 321,35.2167782,129.0845213
672,672,동명사,부산 동래구 만덕고개길 402-0,역사관광지,절,Dongnae-gu,부산 동래구 만덕고개길 402,35.2141373,129.0564606
673,673,도림사,부산 동래구,역사관광지,절,Dongnae-gu,부산 동래구,35.2052,129.0837
674,674,동래문화원,부산 동래구 문화로 80-0,문화시설,문화원,Dongnae-gu,부산 동래구 문화로 80-0,35.211008,129.083761
675,675,옥련암,부산 동래구 쇠미로129번길 102-27,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로129번길 102-27,35.2054317,129.0592744
676,676,지장본원사,부산 동래구 시실로107번길 27-0,역사관광지,절,Dongnae-gu,부산 동래구 시실로107번길 27-0,35.2127962,129.0964657
677,677,에코아트아쿠아,부산 동래구 석사북로 55-0,휴양관광지,수족관,Dongnae-gu,부산 동래구 석사북로 55-0,35.2057039,129.0665517
678,678,동래부동헌,부산 동래구 명륜로112번길 61-0,역사관광지,문화유적지,Dongnae-gu,부산 동래구 명륜로112번길 61-0,35.2023897,129.0892528
679,679,현지사,부산 동래구 중앙대로 1325-0,역사관광지,절,Dongnae-gu,부산 동래구 중앙대로 1325,35.1975994,129.0791363
680,680,보림사,부산 동래구 쇠미로81번길 28-0,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로81번길 28-0,35.2013345,129.0548407
681,681,팔금산미술관,부산 동래구 충렬대로107번길 104-0,문화시설,미술관,Dongnae-gu,부산 동래구 충렬대로107번길 104-0,35.20974,129.0731
682,682,열린아트홀,부산 동래구 온천장로 7-0,공연/행사,공연장,Dongnae-gu,부산 동래구 온천장로 7-0,35.2207533,129.0846463
683,683,현화사,부산 동래구 우장춘로67번길 68-0,역사관광지,절,Dongnae-gu,부산 동래구 우장춘로67번길 68,35.2142427,129.0700381
684,684,천태암,부산 동래구 쇠미로129번길 102-6,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로129번길 102-6,35.2054317,129.0592744
685,685,소림사,부산 동래구 우장춘로 177-52,역사관광지,절,Dongnae-gu,부산 동래구 우장춘로 177-52,35.2094199,129.0702108
686,686,법상사,부산 동래구 금정마을로77번길 10-7,역사관광지,절,Dongnae-gu,부산 동래구 금정마을로77번길 10-7,35.2126254,129.0637751
687,687,풀잎문화센터동래교실,부산 동래구 충렬대로 186-0,문화시설,문화생활시설기타,Dongnae-gu,부산 동래구 충렬대로 186,35.2042036,129.0792861
688,688,약수정사,부산 동래구 우장춘로 175-146,역사관광지,절,Dongnae-gu,부산 동래구 우장춘로 175-146,35.2094199,129.0702108
689,689,대한불교조계종보탑사,부산 동래구 쇠미로129번길 143-51,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로129번길 143-51,35.2054317,129.0592744
690,690,만불정사,부산 동래구 충렬대로335번길 15-0,역사관광지,절,Dongnae-gu,부산 동래구 충렬대로335번길 15-0,35.1992019,129.0956076
691,691,수가화랑,부산 동래구 차밭골로50번길 22-0,문화시설,화랑/전시관,Dongnae-gu,부산 동래구 차밭골로50번길 22-0,35.2185048,129.0777963
692,692,파베프로젝트,부산 동래구 중앙대로1333번길 42-4,문화시설,문화생활시설기타,Dongnae-gu,부산 동래구 중앙대로1333번길 42-4,35.2061278,129.0766301
693,693,동학사,부산 동래구 쇠미로119번길 109-0,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로119번길 109-0,35.2030637,129.0579574
694,694,수덕사,부산 동래구 쇠미로221번길 54-3,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로221번길 54-3,35.2107649,129.0634291
695,695,누리문화센터,부산 동래구 충렬대로459번길 20-0,문화시설,문화생활시설기타,Dongnae-gu,부산 동래구 충렬대로459번길 20-0,35.1970183,129.1102564
696,696,동래온천 노천족탕,부산 동래구 금강공원로26번길 21-0,휴양관광지,온천,Dongnae-gu,부산 동래구,35.2052,129.0837
697,697,소림사,부산 동래구,역사관광지,절,Dongnae-gu,부산 동래구,35.2052,129.0837
698,698,길상암,부산 동래구 쇠미로119번길 76-0,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로119번길 76,35.2030637,129.0579574
699,699,금어사,부산 동래구 우장춘로 155-32,역사관광지,절,Dongnae-gu,부산 동래구 우장춘로 155-32,35.2131658,129.0716834
700,700,대덕사,부산 동래구 구만덕로 235-29,역사관광지,절,Dongnae-gu,부산 동래구 구만덕로 235-29,35.2100391,129.0656845
701,701,천불암,부산 동래구 복천로 91-6,역사관광지,절,Dongnae-gu,부산 동래구 복천로 91-6,35.2056576,129.0866768
702,702,송공단,부산 동래구 동래시장길 27-0,역사관광지,문화유적지,Dongnae-gu,부산 동래구 동래시장길 27-0,35.203593,129.0855815
703,703,1797팽나무하우스,부산 동래구 충렬대로256번길 31-0,문화시설,문화생활시설기타,Dongnae-gu,부산 동래구 충렬대로256번길 31,35.2003306,129.0869468
704,704,옥선사,부산 동래구 명서로 148-4,역사관광지,절,Dongnae-gu,부산 동래구 명서로 148-4,35.2151454,129.0966012
705,705,황룡사,부산 동래구 복천로77번길 9-0,역사관광지,절,Dongnae-gu,부산 동래구,35.2052,129.0837
706,706,포그니,부산 동래구 연안로59번길 99-0,문화시설,문화생활시설기타,Dongnae-gu,부산 동래구 연안로59번길 99-0,35.1942181,129.1048479
707,707,용수암,부산 동래구 쇠미로 179-0,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로 179,35.1957959,129.0539672
708,708,갤러리공감,부산 동래구 동래로136번길 14-0,문화시설,화랑/전시관,Dongnae-gu,부산 동래구 동래로136번길 14-0,35.2049154,129.0846157
709,709,무량정사,부산 동래구 온천장로125번길 41-3,역사관광지,절,Dongnae-gu,부산 동래구,35.2052,129.0837
710,710,부산만불회포교원,부산 동래구 중앙대로 1523-0,역사관광지,절,Dongnae-gu,부산 동래구 중앙대로 1523,35.2212535,129.0856217
711,711,광명선원,부산 동래구 석사북로 106-0,역사관광지,절,Dongnae-gu,부산 동래구 석사북로 106,35.2007058,129.0618493
712,712,금강암,부산 동래구 명륜로 205-0,역사관광지,절,Dongnae-gu,부산 동래구 명륜로 205,35.2168132,129.0854495
713,713,성불사,부산 동래구 온천장로119번길 24-7,역사관광지,절,Dongnae-gu,부산 동래구 온천장로119번길 24-7,35.2216814,129.0831942
714,714,내성사,부산 동래구 금정마을로139번가길 71-0,역사관광지,절,Dongnae-gu,부산 동래구,35.2052,129.0837
715,715,반도성인게임방,부산 동래구 아시아드대로228번길 22-0,휴양관광지,놀이시설,Dongnae-gu,부산 동래구 아시아드대로228번길 22-0,35.2036443,129.0683947
716,716,동래부동헌충신당,부산 동래구 명륜로112번길 61-0,역사관광지,절,Dongnae-gu,부산 동래구 명륜로112번길 61-0,35.2023897,129.0892528
717,717,연화정사,부산 동래구 명안로18번길 97-0,역사관광지,절,Dongnae-gu,부산 동래구 명안로18번길 97,35.1975655,129.1103849
718,718,무량사,부산 동래구 복천로59번길 28-7,역사관광지,절,Dongnae-gu,부산 동래구 복천로59번길 28-7,35.208604,129.0908976
719,719,정수사,부산 동래구 사직북로48번길 149-0,역사관광지,절,Dongnae-gu,부산 동래구 사직북로48번길 149,35.204092,129.0632145
720,720,충렬탑,부산 동래구,역사관광지,탑,Dongnae-gu,부산 동래구,35.2052,129.0837
721,721,명신사,부산 동래구 호현길 30-1,역사관광지,절,Dongnae-gu,부산 동래구 호현길 30-1,35.1988365,129.1014169
722,722,한국불교태고종연화사,부산 동래구 충렬대로256번가길 30-4,역사관광지,절,Dongnae-gu,부산 동래구 충렬대로256번가길 30-4,35.2000873,129.0871319
723,723,미륵암,부산 동래구 복천로5번나길 24-0,역사관광지,절,Dongnae-gu,부산 동래구,35.2052,129.0837
724,724,달마정사,부산 동래구 쇠미로 177-0,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로 177,35.1957959,129.0539672
725,725,허심청,부산 동래구 금강공원로20번길 23-0,휴양관광지,온천,Dongnae-gu,부산 동래구 금강공원로20번길 23-0,35.2204749,129.08282
726,726,정수사,부산 동래구 구만덕로 285-43,역사관광지,절,Dongnae-gu,부산 동래구 구만덕로 285-43,35.2100391,129.0656845
727,727,연화사,부산 동래구 쇠미로81번길 33-0,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로81번길 33-0,35.2013345,129.0548407
728,728,대원사,부산 동래구 쇠미로129번길 45-0,역사관광지,절,Dongnae-gu,부산 동래구 쇠미로129번길 45-0,35.2054317,129.0592744
729,729,장관청,부산 동래구 명륜로94번길 36-6,역사관광지,문화유적지,Dongnae-gu,부산 동래구 명륜로94번길 36-6,35.2047701,129.0842472
730,730,드림씨어터,부산 남구 전포대로 133-0,공연/행사,공연장,Nam-gu,부산 남구 전포대로 133,35.1482885,129.0654374
731,731,캐니언파크부산,부산 남구 전포대로 133-0,휴양관광지,동식물원,Nam-gu,부산 남구 전포대로 133,35.1482885,129.0654374
732,732,부산박물관,부산 남구 유엔평화로 63-0,문화시설,박물관/기념관,Nam-gu,부산 남구 유엔평화로 63-0,35.1227814,129.0976272
733,733,남구도서관,부산 남구 수영로267번길 61-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로267번길 61-0,35.1368434,129.0953131
734,734,CGV대연,부산 남구 수영로 305-0,공연/행사,극장,Nam-gu,부산 남구 수영로 305,35.1387324,129.1028871
735,735,동명불원,부산 남구 동명로 57-0,역사관광지,절,Nam-gu,부산 남구 동명로 57-0,35.1208194,129.0994229
736,736,부산문화회관대극장,부산 남구 유엔평화로76번길 1-0,공연/행사,공연장,Nam-gu,부산 남구 유엔평화로76번길 1-0,35.12521,129.09449
737,737,부산예술회관,부산 남구 용소로 78-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로 78,35.1316232,129.1014809
738,738,인각사,부산 남구 진남로 234-0,역사관광지,절,Nam-gu,부산 남구 진남로 234-0,35.1452524,129.075698
739,739,국립일제강제동원역사관,부산 남구 홍곡로320번길 100-0,문화시설,박물관/기념관,Nam-gu,부산 남구 홍곡로320번길 100-0,35.1247168,129.0943343
740,740,분포도서관,부산 남구 분포로 97-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 분포로 97,35.1279355,129.114704
741,741,유엔평화기념관,부산 남구 홍곡로320번길 106-0,문화시설,박물관/기념관,Nam-gu,부산 남구 홍곡로320번길 106,35.1247168,129.0943343
742,742,신선대,부산 남구,역사관광지,문화유적지,Nam-gu,부산 남구,35.1361,129.0843999
743,743,감만창의문화촌,부산 남구 우암로 84-1,문화시설,문화생활시설기타,Nam-gu,부산 남구 우암로 84-1,35.1144195,129.0816316
744,744,부산문화회관중극장,부산 남구 유엔평화로76번길 1-0,공연/행사,공연장,Nam-gu,부산 남구 유엔평화로76번길 1-0,35.12521,129.09449
745,745,메트로랜드,부산 남구 분포로 66-14,휴양관광지,종합위락시설,Nam-gu,부산 남구 분포로 66-14,35.1279355,129.114704
746,746,성암사,부산 남구 진남로210번길 58-15,역사관광지,절,Nam-gu,부산 남구 진남로210번길 58-15,35.1451031,129.0779734
747,747,문수암,부산 남구 홍곡로336번길 37-1,역사관광지,절,Nam-gu,부산 남구,35.1361,129.0843999
748,748,가람아트홀,부산 남구 유엔평화로76번길 26-0,공연/행사,공연장,Nam-gu,부산 남구 유엔평화로76번길 26-0,35.12521,129.09449
749,749,해바라기소극장,부산 남구 용소로13번길 30-0,공연/행사,공연장,Nam-gu,부산 남구 용소로13번길 30-0,35.1378504,129.1047247
750,750,백련사,부산 남구 이기대공원로 85-74,역사관광지,절,Nam-gu,부산 남구 이기대공원로 85-74,35.11351,129.12232
751,751,대연수목전시원,부산 남구 신선로447번길 24-0,문화시설,화랑/전시관,Nam-gu,부산 남구 신선로447번길 24-0,35.1250805,129.0993468
752,752,대동골문화센터,부산 남구 황령대로319번가길 147-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 황령대로319번가길 147,35.1516957,129.0905417
753,753,분포문화체육센터,부산 남구 분포로 97-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 분포로 97,35.1279355,129.114704
754,754,용천소극장,부산 남구 용소로13번길 36-1,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로13번길 36-1,35.1378504,129.1047247
755,755,부산증권박물관,부산 남구 전포대로 133-0,문화시설,박물관/기념관,Nam-gu,부산 남구 전포대로 133,35.1482885,129.0654374
756,756,나다소극장,부산 남구 용소로40번길 11-0,공연/행사,공연장,Nam-gu,부산 남구 용소로40번길 11-0,35.1339386,129.1000813
757,757,초콜릿팩토리,부산 남구 수영로 298-0,공연/행사,공연장,Nam-gu,부산 남구 수영로 298,35.1387324,129.1028871
758,758,아모스아트홀,부산 남구 수영로 204-0,공연/행사,공연장,Nam-gu,부산 남구 수영로 204,35.1387324,129.1028871
759,759,용화사,부산 남구 동명로169번길 46-34,역사관광지,절,Nam-gu,부산 남구 동명로169번길 46-34,35.1198593,129.1157039
760,760,부산문화회관사랑채극장,부산 남구 유엔평화로76번길 1-0,공연/행사,공연장,Nam-gu,부산 남구 유엔평화로76번길 1-0,35.12521,129.09449
761,761,하늘바람소극장,부산 남구 용소로13번길 17-0,공연/행사,공연장,Nam-gu,부산 남구 용소로13번길 17-0,35.1378504,129.1047247
762,762,청년창조발전소고고씽잡,부산 남구 용소로46번길 7-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로46번길 7-0,35.133119,129.1006725
763,763,우암사,부산 남구 장고개로 64-15,역사관광지,절,Nam-gu,부산 남구 장고개로 64-15,35.1310573,129.0712585
764,764,관해암,부산 남구 동제당로 199-0,역사관광지,절,Nam-gu,부산 남구 동제당로 199,35.1313031,129.0769609
765,765,지장사,부산 남구 솔밭로 23-0,역사관광지,절,Nam-gu,부산 남구 솔밭로 23-0,35.12923,129.07272
766,766,홍법사,부산 남구 수영로69번가길 40-16,역사관광지,절,Nam-gu,부산 남구 수영로69번가길 40-16,35.1364064,129.0773377
767,767,소원사,부산 남구 진남로96번길 56-0,역사관광지,절,Nam-gu,부산 남구 진남로96번길 56,35.1387325,129.0847862
768,768,호명사,부산 남구 지게골로168번길 29-0,역사관광지,절,Nam-gu,부산 남구 지게골로168번길 29-0,35.1313025,129.0758207
769,769,남도심인당,부산 남구 남동천로 22-1,역사관광지,절,Nam-gu,부산 남구 남동천로 22-1,35.1425958,129.0640679
770,770,윌리스장난감박물관,부산 남구 못골로12번길 62-0,문화시설,박물관/기념관,Nam-gu,부산 남구 못골로12번길 62-0,35.1353597,129.085547
771,771,해안사,부산 남구 진남로232번길 53-10,역사관광지,절,Nam-gu,부산 남구 진남로232번길 53-10,35.1460102,129.0771969
772,772,오륙도홍보관,부산 남구,문화시설,박물관/기념관,Nam-gu,부산 남구,35.1361,129.0843999
773,773,해성아트센터,부산 남구 분포로 101-0,문화시설,미술관,Nam-gu,부산 남구 분포로 101,35.1279355,129.114704
774,774,경성대학교콘서트홀,부산 남구 수영로 309-0,공연/행사,공연장,Nam-gu,부산 남구 수영로 309,35.1387324,129.1028871
775,775,공간소극장,부산 남구 수영로 170-0,공연/행사,공연장,Nam-gu,부산 남구 수영로 170,35.1387324,129.1028871
776,776,브니엘학습관문고,부산 남구 천제등로28번길 50-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 천제등로28번길 50-0,35.1320262,129.0872286
777,777,일광불원,부산 남구 분포로 66-30,역사관광지,절,Nam-gu,부산 남구 분포로 66-30,35.1279355,129.114704
778,778,부산점자도서관남구분관,부산 남구 수영로267번길 61-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로267번길 61-0,35.1368434,129.0953131
779,779,불용사,부산 남구 동명로117번길 35-11,역사관광지,절,Nam-gu,부산 남구 동명로117번길 35-11,35.1231227,129.1100433
780,780,대연정사,부산 남구 진남로69번길 8-0,역사관광지,절,Nam-gu,부산 남구 진남로69번길 8-0,35.1371817,129.0876595
781,781,불심원,부산 남구 수영로267번길 49-0,역사관광지,절,Nam-gu,부산 남구 수영로267번길 49-0,35.1368434,129.0953131
782,782,히어로보드게임카페경성대점,부산 남구 용소로8번길 10-0,휴양관광지,놀이시설,Nam-gu,부산 남구 용소로8번길 10-0,35.1356883,129.0983177
783,783,올맘도서관,부산 남구 수영로 345-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로 345,35.1399716,129.1038716
784,784,불국정사,부산 남구 신선로 510-17,역사관광지,절,Nam-gu,부산 남구 신선로 510-17,35.1246502,129.0998941
785,785,대연사,부산 남구 못골번영로 105-1,역사관광지,절,Nam-gu,부산 남구 못골번영로 105-1,35.1359231,129.0891106
786,786,보은정사,부산 남구 홍곡로 269-0,역사관광지,절,Nam-gu,부산 남구 홍곡로 269,35.1169842,129.0863616
787,787,산성교회문고,부산 남구 유엔로137번길 9-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 유엔로137번길 9-0,35.1307614,129.091299
788,788,유치찬란키즈클래스,부산 남구 진남로 141-5,휴양관광지,놀이시설,Nam-gu,부산 남구 진남로 141-5,35.1368869,129.0909558
789,789,연대사,부산 남구 진남로232번길 13-0,역사관광지,절,Nam-gu,부산 남구 진남로232번길 13-0,35.1460102,129.0771969
790,790,향림사,부산 남구 솔밭로 46-0,역사관광지,절,Nam-gu,부산 남구 솔밭로 46-0,35.12923,129.07272
791,791,견성암,부산 남구 용호로231번길 128-47,역사관광지,절,Nam-gu,부산 남구 용호로231번길 128-47,35.1130853,129.1157574
792,792,들꽃이야기어린이도서관,부산 남구 수영로219번길 33-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 수영로219번길 33-0,35.1366945,129.0904518
793,793,옥천암,부산 남구 황령대로90번길 93-53,역사관광지,절,Nam-gu,부산 남구 황령대로90번길 93-53,35.1465675,129.0691467
794,794,유엔참전기념탑,부산 남구 못골로 15-0,역사관광지,기념비,Nam-gu,부산 남구 못골로 15-0,35.1354328,129.0868789
795,795,윤형빈소극장,부산 남구 수영로 312-0,공연/행사,공연장,Nam-gu,부산 남구 수영로 312,35.1387324,129.1028871
796,796,화성사,부산 남구 용주로 11-0,역사관광지,절,Nam-gu,부산 남구 용주로 11-0,35.1126168,129.115097
797,797,능가사,부산 남구 동제당로 148-0,역사관광지,절,Nam-gu,부산 남구 동제당로 148,35.1313031,129.0769609
798,798,러시아월드도서관,부산 남구 황령대로492번길 8-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 황령대로492번길 8-0,35.1372706,129.1054044
799,799,반야정사,부산 남구 수영로39번가길 17-5,역사관광지,절,Nam-gu,부산 남구 수영로39번가길 17-5,35.1389671,129.0746543
800,800,금정사,부산 남구 지게골로108번길 13-1,역사관광지,절,Nam-gu,부산 남구,35.1361,129.0843999
801,801,신양기념관,부산 남구 수영로196번길 80-0,문화시설,박물관/기념관,Nam-gu,부산 남구 수영로196번길 80-0,35.1339146,129.0880837
802,802,동명불원홍승스님,부산 남구 신선로 428-0,역사관광지,절,Nam-gu,부산 남구 신선로 428,35.1219955,129.10172478230282
803,803,법륜사,부산 남구 유엔평화로47번길 27-0,역사관광지,절,Nam-gu,부산 남구 유엔평화로47번길 27-0,35.1307332,129.0964018
804,804,샘터꿈의도서관,부산 남구 조각공원로27번길 12-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 조각공원로27번길 12-0,35.1294227,129.0998889
805,805,감만동미술관,부산 남구 홍곡로57번길 19-0,문화시설,미술관,Nam-gu,부산 남구 홍곡로57번길 19-0,35.1180968,129.0852333
806,806,LSM Ceramic Studio,부산 남구 용소로34번길 6-1,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로34번길 6-1,35.1342658,129.0992106
807,807,관음정사,부산 남구 고동골로72번길 16-2,역사관광지,절,Nam-gu,부산 남구 고동골로72번길 16-2,35.1434527,129.0730426
808,808,천룡암,부산 남구 진남로 51-0,역사관광지,절,Nam-gu,부산 남구 진남로 51-0,35.1452524,129.075698
809,809,자본시장역사박물관,부산 남구 문현금융로 40-0,문화시설,박물관/기념관,Nam-gu,부산 남구 문현금융로 40-0,35.1432692,129.0649835
810,810,소원사,부산 남구 진남로166번길 59-2,역사관광지,절,Nam-gu,부산 남구 진남로166번길 59-2,35.1412835,129.0797155
811,811,동명대메이커스페이스,부산 남구 용소로46번길 7-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 용소로46번길 7-0,35.133119,129.1006725
812,812,LG메트로 작은쌈지도서관,부산 남구 신선로 566-2,문화시설,문화생활시설기타,Nam-gu,부산 남구 신선로 566-2,35.1246502,129.0998941
813,813,부산은행금융역사관,부산 남구 문현금융로 30-0,문화시설,박물관/기념관,Nam-gu,부산 남구 문현금융로 30-0,35.1432692,129.0649835
814,814,부산예술관,부산 남구 유엔평화로76번길 26-0,문화시설,문화생활시설기타,Nam-gu,부산 남구 유엔평화로76번길 26-0,35.12521,129.09449
815,815,부산도서관,부산 사상구 사상로310번길 33-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 사상로310번길 33-0,35.1713266,128.9862566
816,816,롯데시네마사상,부산 사상구 사상로 201-0,공연/행사,극장,Sasang-gu,부산 사상구 사상로 201,35.163161099999996,128.98301857423797
817,817,사상도서관,부산 사상구 덕상로72번길 9-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 덕상로72번길 9-0,35.1766952,128.9908527
818,818,사상구다누림센터,부산 사상구 가야대로196번길 51-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 가야대로196번길 51-0,35.1484162,128.9941095
819,819,운수사,부산 사상구 모라로219번길 173-0,역사관광지,절,Sasang-gu,부산 사상구 모라로219번길 173,35.1863197,129.0077691
820,820,여성문화회관,부산 사상구 학감대로 95-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 학감대로 95,35.1457268,128.9908009
821,821,사상생활사박물관,부산 사상구 낙동대로1258번길 36-0,문화시설,박물관/기념관,Sasang-gu,부산 사상구 낙동대로1258번길 36-0,35.1720825,128.9791595
822,822,주례반도보라아파트주민문화생활관,부산 사상구 백양대로 372-22,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 백양대로 372-22,35.1710438,128.9880845
823,823,장안사,부산 사상구 엄궁북로4번안길 98-14,역사관광지,절,Sasang-gu,부산 사상구,35.1521,128.9911
824,824,에메랄드사상해수온천,부산 사상구 새벽로202번길 10-0,휴양관광지,온천,Sasang-gu,부산 사상구 새벽로202번길 10-0,35.1587115,128.9862367
825,825,부산점자도서관사상본관,부산 사상구 덕상로72번길 9-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 덕상로72번길 9-0,35.1766952,128.9908527
826,826,능인사,부산 사상구 백양대로 668-1,역사관광지,절,Sasang-gu,부산 사상구 백양대로 668-1,35.1710438,128.9880845
827,827,용운사,부산 사상구 덕상로 116-34,역사관광지,절,Sasang-gu,부산 사상구 덕상로 116-34,35.1830142,128.990867
828,828,사상인디스테이션,부산 사상구 사상로 190-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 사상로 190,35.1557118,128.9909862
829,829,옥천사,부산 사상구 백양대로768번길 96-10,역사관광지,절,Sasang-gu,부산 사상구 백양대로768번길 96-10,35.1751429,128.9912731
830,830,청심사,부산 사상구 주례로139번길 14-8,역사관광지,절,Sasang-gu,부산 사상구 주례로139번길 14-8,35.1448233,129.0034669
831,831,연홍사,부산 사상구,역사관광지,절,Sasang-gu,부산 사상구,35.1521,128.9911
832,832,백운사,부산 사상구 모라로192번길 151-0,역사관광지,절,Sasang-gu,부산 사상구 모라로192번길 151-0,35.1854833,129.0006628
833,833,선광사,부산 사상구 백양대로804번길 42-123,역사관광지,절,Sasang-gu,부산 사상구 백양대로804번길 42-123,35.1792335,128.9908453
834,834,523갤러리,부산 사상구 강변대로532번길 94-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 강변대로532번길 94,35.13025,128.9709601
835,835,무속암,부산 사상구 백양대로804번길 42-79,역사관광지,절,Sasang-gu,부산 사상구 백양대로804번길 42-79,35.1792335,128.9908453
836,836,관음사,부산 사상구 백양대로950번나길 80-42,역사관광지,절,Sasang-gu,부산 사상구 백양대로950번나길 80-42,35.1922995,128.9934734
837,837,위드플스,부산 사상구 가야대로366번길 7-0,휴양관광지,놀이시설,Sasang-gu,부산 사상구 가야대로366번길 7-0,35.1468325,129.0130408
838,838,새밭행복센터,부산 사상구 대동로159번길 107-0,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 대동로159번길 107-0,35.1410187,128.9807797
839,839,보불심인당,부산 사상구 사상로500번길 5-0,역사관광지,절,Sasang-gu,부산 사상구 사상로500번길 5-0,35.1883144,128.9888032
840,840,견강암,부산 사상구 백양대로934번길 52-35,역사관광지,절,Sasang-gu,부산 사상구 백양대로934번길 52-35,35.1905119,128.9933822
841,841,화엄사,부산 사상구 엄궁로 70-38,역사관광지,절,Sasang-gu,부산 사상구 엄궁로 70-38,35.1238421,128.9751232
842,842,감전골목문화놀이터,부산 사상구 괘감로 105-13,문화시설,문화생활시설기타,Sasang-gu,부산 사상구 괘감로 105-13,35.1562732,128.988958
843,843,봉덕사,부산 사상구 백양대로768번길 63-7,역사관광지,절,Sasang-gu,부산 사상구 백양대로768번길 63-7,35.1751429,128.9912731
844,844,도원사,부산 사상구 엄궁로 146-11,역사관광지,절,Sasang-gu,부산 사상구 엄궁로 146-11,35.1238421,128.9751232
845,845,낙은사,부산 사상구 가야대로443번가길 88-4,역사관광지,절,Sasang-gu,부산 사상구,35.1521,128.9911
846,846,해경사,부산 사상구 백양대로 954-8,역사관광지,절,Sasang-gu,부산 사상구 백양대로 954-8,35.1710438,128.9880845
847,847,승학사,부산 사상구 학감대로49번길 62-0,역사관광지,절,Sasang-gu,부산 사상구 학감대로49번길 62-0,35.1359928,128.9929354
848,848,반야정사,부산 사상구 주감로 38-4,역사관광지,절,Sasang-gu,부산 사상구 주감로 38-4,35.1541655,128.9946747
849,849,불광사,부산 사상구 백양대로 474-23,역사관광지,절,Sasang-gu,부산 사상구 백양대로 474-23,35.1710438,128.9880845
850,850,사상문화원,부산 사상구 가야대로196번길 51-0,문화시설,문화원,Sasang-gu,부산 사상구 가야대로196번길 51-0,35.1484162,128.9941095
851,851,백운사,부산 사상구 양지로42번길 73-0,역사관광지,절,Sasang-gu,부산 사상구 양지로42번길 73-0,35.1552229,129.0030633
852,852,사상해수온천,부산 사상구 사상로223번길 55-0,휴양관광지,온천,Sasang-gu,부산 사상구 사상로223번길 55-0,35.1651834,128.97858
853,853,성불사,부산 사상구 모라로141번길 0-0,역사관광지,절,Sasang-gu,부산 사상구,35.1521,128.9911
854,854,칠보정사,부산 사상구 학감대로39번안길 15-17,역사관광지,절,Sasang-gu,부산 사상구 학감대로39번안길 15-17,35.1321591,128.9995214
855,855,용문사,부산 사상구 양지로30번길 111-0,역사관광지,절,Sasang-gu,부산 사상구 양지로30번길 111,35.1552309,129.0042626
856,856,천불암,부산 사상구 진사로 86-0,역사관광지,절,Sasang-gu,부산 사상구 진사로 86-0,35.1497342,129.0162489
857,857,미륵사,부산 사상구 꽃마을로163번길 146-0,역사관광지,절,Sasang-gu,부산 사상구 꽃마을로163번길 146,35.1271052,129.0058664
858,858,사상문화원,부산 사상구 학감대로 242-0,문화시설,문화원,Sasang-gu,부산 사상구 학감대로 242,35.1457268,128.9908009
